"V1","V2","V3"
0.580996497681682,1.30997822575155,-0.391222119127056
0.768178737834591,0.470393399873943,-0.491164085614075
0.463767588540167,-1.2426702705746,-0.283647452452051
-0.885776297409679,1.38157545638553,0.314794804707843
-1.09978089864786,1.20445893700982,0.396326577938989
1.51270700980493,0.824073963681881,-0.22560371103596
0.257921437532031,-1.66262940218559,-1.92495043034056
0.0884402291595864,-0.569306343605481,-1.43922929832198
-0.120896537539089,0.635513817289526,-1.4696577739724
-1.19432889516053,0.0437220075778579,0.761863446891932
0.611996898040387,0.348012303661307,-0.24361498187128
-0.217139845746521,2.45959354887041,0.269676607418008
-0.182756706331922,-0.818380324399669,-1.55892752095582
0.93334632857116,-2.11320011492914,-0.535588006696314
0.821773110508249,0.273695272430415,0.562451973173495
1.39211637593427,-0.687596841243412,-0.178326123419918
-0.476173923054674,0.446041052961866,-0.115135986202651
0.650348560726305,-0.812384723790597,-0.0720614721063666
1.39111045639,2.21205548033514,1.2109098069263
-1.1107888794479,-0.12370597157743,-0.614896900799703
-0.860792586877842,-0.477335506030052,0.676126458314701
-1.13173868085377,-0.166261491486608,0.898599605537552
-1.4592139995024,0.862563383626431,-1.18931790352102
0.0799825532411612,0.0973404852028189,0.121258849819009
0.65320433964919,-1.62561673921129,-0.0112216861304115
1.20096537559849,-0.0046207678264578,1.02914071931376
1.04475108716773,0.760242167662055,0.914774867719613
-1.00320864683985,0.0389909128725626,-0.00245626667956324
1.84848190167275,0.735072141614441,0.136009552413727
-0.666773408757817,-0.14647262699887,-0.720153544943125
0.105513812456069,-0.0578873353812826,-0.198124330051216
-0.422255881868856,0.482369466104533,-1.02920880604827
-0.122350171954971,0.992943636775734,-0.966955895852616
0.188193034501498,-1.24639549803204,-1.22081308891909
0.119160957997006,-0.0334875248456097,0.836207703944837
-0.0250925508674029,-0.0709621812499963,1.1149717984954
0.108072727942033,-0.75892065373095,-0.412944852927091
-0.485435235846668,-1.03435936093915,-1.12897739800683
-0.504217130687904,-0.630731953970819,-0.0879313317770513
-1.66109907991481,0.586807720012995,2.24190369331262
-0.382333726873818,-0.416322656183652,2.04131317075049
-0.5126502578778,-0.784887809505321,-1.71980033672145
2.7018910003448,0.163416319486097,-0.356906656122387
-1.36211623118972,-1.23671423510935,1.53328049216229
0.137256218558607,1.04587377623667,-0.0382440966102368
-1.49362506731629,-0.484595416218709,1.59741324232643
-1.4704357414368,0.189128811680665,-0.333585393309883
0.124702386197007,0.0510063315749732,0.604985923915378
-0.996639134884037,-0.000240668886441977,0.224241239250251
-0.0018226143047082,1.80938204244287,3.22906949548006
-0.428258881425815,-0.825327957109945,0.92045256677252
-0.613671606449495,1.14547045222799,-1.20653906921592
-2.02467784541911,0.0315731875532431,-0.603881169163268
-1.22474795035999,-0.83520580530672,0.370235284622062
0.179516441117938,-0.0687636490165125,-1.90100064667961
0.567620594423535,0.746771687012467,-1.80440994496324
-0.492877353553475,-0.425518734394604,-1.12182260635522
6.28840653511241e-05,-0.772082235193457,-0.34792960655914
1.12288964337997,0.152764106747895,1.23890214863198
1.43985574297619,0.988596845178799,-0.274197564852279
-1.09711376840582,-0.073458334672174,0.162380715558193
-0.117319560250177,-1.38702655355974,-0.0646069097530627
1.2014984009197,-1.30667590437536,-0.705237097025142
-0.469729580566301,-0.768395325077939,1.36219726875099
-0.0524694849389963,-0.527108125374458,-1.09651318808332
-0.0861072982370896,-0.0214270650416246,-0.228433518546891
-0.887679017906432,0.670498070996282,-0.347828080610269
-0.444684004884738,-0.434617038572407,0.532128619506733
-0.0294448790882381,-1.11387978331285,1.60723456226119
-0.413868849057924,0.6071059948785,0.513814526116594
1.1133860233682,0.275456968739591,1.38237316057303
-0.480992841653982,1.15734706941474,0.763097048549903
-0.433169032600729,-1.68248085947826,-0.624584544634111
0.696862576552103,0.0873190888948744,0.0815438004289869
-1.05636841317091,1.35336189394267,1.37607911136477
-0.0406984751512149,0.724173800683369,-1.56126578615704
-1.55154482234759,-0.832552825764212,0.324770660594699
1.16716954923568,0.732528486768414,-0.156790316952238
-0.273645701374081,-0.871926869997213,0.877783860734352
-0.467845324672254,-0.453397511229793,0.750166575180638
-1.23825232798621,1.18753427862908,0.30105340384283
-0.00776203377732663,-0.290145311790079,1.49281111722931
-0.80028217795166,0.828546144965436,-1.5254938001697
-0.533492329950436,-0.291227708779169,0.910717558486022
1.28767524558459,-1.57636240474791,-1.57953202785754
-0.175525870242127,-0.848815696948922,0.587716257118581
-1.07178238415068,-1.0885198619572,0.0896422960007244
0.163206882467382,-0.484290571117173,0.96726165694984
-0.36273841562795,-0.336311209009573,0.0788123529148234
0.590013547987339,-0.153357890661644,-1.56869983648609
1.43242192773099,-0.243247228574846,-2.00782318401609
-0.992692511109493,1.89220204160011,0.540973524238763
0.454650297580283,-1.38599833728542,-0.0733765981084255
0.0848980586784873,-0.41482430070778,-0.571018393558081
0.895565582264545,0.349081528106831,-0.311068459853641
-0.229778138946266,1.62844226581541,-0.671415067101365
0.836619068460613,0.0885218957136163,-0.157340452080979
-1.74505586133669,1.23915070840056,-0.931305070999869
1.68945892131337,-1.64455553575371,-1.98300947947013
0.864777978518578,1.44635652537848,-0.219599804249378
-0.150775988885748,-0.690560171665183,1.04527586946239
-1.44900713013917,-0.276431085453852,1.87732956629967
0.643008700041982,-1.10941875989944,0.00260619595716637
0.483193863814768,0.133869316429452,-0.0806699347091655
-0.00635562642138871,1.78533905173155,0.96298228123987
0.151455892862424,2.42216335525159,0.0535710165465174
-0.584108970349804,-1.07682890211841,-0.434898408910037
0.368806732630242,0.485941110403099,-1.73729725534231
0.294654339719516,1.38852173874429,-1.26369559978243
-0.279259373342575,-0.195656817284544,0.406308512069273
-1.33623665489315,-0.218174797706211,-1.45965396777976
0.700748818440034,-0.304777954546445,1.0484573701547
0.554196622274033,0.597832724111443,-1.3464305394502
-0.836306592801415,1.39742941081576,-0.193570558113494
-1.59458816200624,0.687619761239963,-0.00233595711367605
0.204958580587634,0.320188014296969,-0.0128297338671881
-0.34508797797289,-0.301869925777261,0.151947321984398
0.252611703364455,0.498348685557949,0.598511131401079
-1.29400246548455,-0.549536917916756,-0.126212437298279
-0.959170444380363,-0.279256503637243,-0.248535565846776
1.0857748536799,1.09651344311173,0.160327394904622
0.403774904715714,0.442013088178811,-0.433641941597269
0.586487536719298,0.241016294026112,1.53741241910027
1.81522844615395,-0.255607655355518,-2.17024657661608
0.128821428602383,0.931032901484882,1.02700461929143
